image,label,nodule_id,split,image_type
"[[0.54358119 0.54863054 0.54842007 ... 0.10299189 0.10050023 0.09505595]
 [0.52143914 0.53648794 0.55236685 ... 0.10183355 0.0934504  0.0952429 ]
 [0.54207397 0.53124517 0.52918655 ... 0.09446359 0.10177669 0.08876856]
 ...
 [0.41356513 0.39163631 0.39497501 ... 0.05399571 0.05829497 0.05935969]
 [0.40290168 0.42405447 0.41501966 ... 0.06133552 0.06212797 0.06304263]
 [0.42257777 0.39876556 0.42328361 ... 0.04959407 0.05871968 0.06792299]]",4.0,1632.0,train,reconstructed
"[[0.5637575  0.5161751  0.5183594  ... 0.65465534 0.69182014 0.6203103 ]
 [0.592128   0.6148528  0.65555096 ... 0.64812744 0.6315796  0.5936227 ]
 [0.5842067  0.539441   0.54148    ... 0.52626824 0.5905557  0.557772  ]
 ...
 [0.19380486 0.22634949 0.19303803 ... 0.04685165 0.04624996 0.0478923 ]
 [0.18328635 0.17531733 0.23306705 ... 0.0352518  0.03421427 0.03413882]
 [0.1626063  0.22114061 0.14761516 ... 0.04229672 0.03235723 0.06321517]]",4.0,1632.0,train,augmented
"[[3.8545050e-02 3.3562336e-02 2.8521132e-02 ... 9.6682597e-05
  1.3064330e-04 1.0889379e-04]
 [4.7523543e-02 3.5467330e-02 3.3454508e-02 ... 1.3014495e-04
  1.7024518e-04 1.5163547e-04]
 [2.7107105e-02 1.4948378e-02 1.1829703e-02 ... 1.0623601e-04
  1.0532436e-04 6.8936337e-05]
 ...
 [4.2648822e-01 4.2243493e-01 2.9414141e-01 ... 4.7327641e-02
  8.4205717e-02 5.6761157e-02]
 [4.3093136e-01 4.3749112e-01 4.2076713e-01 ... 9.3790576e-02
  4.5042217e-02 4.6809386e-02]
 [2.7722692e-01 4.0038344e-01 2.9677808e-01 ... 6.4571545e-02
  8.5743569e-02 8.5615255e-02]]",4.0,1632.0,train,augmented
"[[6.2959641e-02 5.8811314e-02 5.2464850e-02 ... 2.7538568e-04
  3.6386802e-04 3.0268528e-04]
 [7.8070633e-02 6.2239960e-02 5.8230452e-02 ... 3.5805258e-04
  4.5765608e-04 4.1355967e-04]
 [4.8921570e-02 2.9821593e-02 2.5038397e-02 ... 3.0063611e-04
  2.9512137e-04 2.0394610e-04]
 ...
 [4.3445390e-01 4.3161967e-01 3.2475775e-01 ... 5.1699594e-02
  8.2525417e-02 6.1425354e-02]
 [4.4387594e-01 4.4746459e-01 4.3878788e-01 ... 9.4613351e-02
  5.1007219e-02 5.3892713e-02]
 [3.1039256e-01 4.1906551e-01 3.2766858e-01 ... 6.9634564e-02
  8.6059727e-02 8.6609423e-02]]",4.0,1632.0,train,augmented
"[[0.09411765 0.09803922 0.09411765 ... 0.49803922 0.47450981 0.49803922]
 [0.03921569 0.05490196 0.07058824 ... 0.49411765 0.49019608 0.52156866]
 [0.01960784 0.01960784 0.03137255 ... 0.47450981 0.50588238 0.53725493]
 ...
 [0.02745098 0.03529412 0.05098039 ... 0.6156863  0.627451   0.63921571]
 [0.12941177 0.1882353  0.24313726 ... 0.58823532 0.58039218 0.56470591]
 [0.34901962 0.40784314 0.44705883 ... 0.4627451  0.46666667 0.48235294]]",4.0,978.0,train,original
"[[0.04079914 0.03919205 0.03972093 ... 0.50944012 0.50167584 0.51204711]
 [0.04143723 0.04299859 0.03260618 ... 0.48178494 0.51371127 0.51920187]
 [0.03533926 0.04297284 0.03616292 ... 0.49529645 0.54911149 0.53909063]
 ...
 [0.12107804 0.13378641 0.11898991 ... 0.38824937 0.42876819 0.42313197]
 [0.14790912 0.12803061 0.1247988  ... 0.43423343 0.42418802 0.43812153]
 [0.15098335 0.15360223 0.14443822 ... 0.40174896 0.40584534 0.4330501 ]]",4.0,978.0,train,reconstructed
"[[0.04899067 0.04944725 0.06489742 ... 0.8664801  0.8952784  0.9267431 ]
 [0.05195206 0.09007974 0.07141417 ... 0.88825226 0.9049916  0.89765257]
 [0.0512321  0.06308281 0.04840957 ... 0.82676995 0.8952011  0.88062125]
 ...
 [0.04433635 0.06197195 0.04793014 ... 0.33701023 0.39859208 0.36915612]
 [0.06042209 0.03832464 0.06481453 ... 0.3914388  0.30963668 0.34138578]
 [0.05586762 0.07040062 0.05169093 ... 0.29160646 0.3149872  0.33119962]]",4.0,978.0,train,augmented
"[[0.00437478 0.00222935 0.0012342  ... 0.00174228 0.0016129  0.00112272]
 [0.00479609 0.00211142 0.00216056 ... 0.00183434 0.00167465 0.00148721]
 [0.00258315 0.00101532 0.00070601 ... 0.00215428 0.00167761 0.00123262]
 ...
 [0.13428226 0.13207924 0.08989526 ... 0.41920847 0.46949705 0.34823513]
 [0.10524984 0.1486661  0.10910332 ... 0.42834625 0.29913226 0.2691076 ]
 [0.06335799 0.11861397 0.09244604 ... 0.49143767 0.46496436 0.5283293 ]]",4.0,978.0,train,augmented
"[[0.00698695 0.00359759 0.0023241  ... 0.00514297 0.00447818 0.0033238 ]
 [0.00747752 0.00357235 0.00360547 ... 0.00503338 0.00466242 0.00417549]
 [0.00453508 0.00197601 0.00146233 ... 0.0063068  0.00501513 0.00381412]
 ...
 [0.13482308 0.12798788 0.09529245 ... 0.44447902 0.47982514 0.3765311 ]
 [0.1098135  0.14419736 0.10937258 ... 0.44468942 0.3363309  0.31534335]
 [0.07047765 0.12512171 0.10195425 ... 0.51832783 0.47530767 0.5396798 ]]",4.0,978.0,train,augmented
"[[0.02352941 0.02352941 0.02352941 ... 0.33725491 0.32549021 0.32549021]
 [0.02352941 0.02352941 0.02745098 ... 0.34117648 0.32549021 0.32156864]
 [0.01568628 0.02352941 0.01960784 ... 0.34117648 0.32941177 0.32549021]
 ...
 [0.02352941 0.02352941 0.01960784 ... 0.3882353  0.3882353  0.39607844]
 [0.01568628 0.02352941 0.02352941 ... 0.3882353  0.39215687 0.39607844]
 [0.01960784 0.02352941 0.02745098 ... 0.39215687 0.39607844 0.40000001]]",1.0,565.0,train,original
"[[0.07291336 0.07147912 0.07129649 ... 0.36692685 0.36942989 0.37906587]
 [0.07289307 0.07565589 0.07123122 ... 0.34963682 0.37259665 0.38094679]
 [0.07034265 0.07184392 0.06836503 ... 0.35351631 0.38021901 0.37449202]
 ...
 [0.080845   0.08463097 0.07884897 ... 0.45791996 0.44751832 0.45890233]
 [0.08745234 0.08100519 0.08583362 ... 0.4485949  0.44363099 0.44792986]
 [0.09883377 0.09007601 0.08937569 ... 0.4311254  0.45621908 0.45384246]]",1.0,565.0,train,reconstructed
"[[0.11565001 0.10717807 0.11790086 ... 0.8459367  0.87928396 0.91088337]
 [0.11175781 0.15471831 0.16410685 ... 0.8701211  0.8675673  0.8770811 ]
 [0.10921157 0.12305712 0.09661667 ... 0.8057845  0.8747683  0.85665613]
 ...
 [0.04957217 0.05852353 0.05487143 ... 0.33803093 0.41145954 0.40270784]
 [0.05935956 0.03606731 0.06925421 ... 0.3493601  0.3097976  0.31474832]
 [0.06294324 0.05609316 0.05316896 ... 0.32275197 0.33958626 0.35132962]]",1.0,565.0,train,augmented
"[[0.00498622 0.00315316 0.00196517 ... 0.00089697 0.00100093 0.00072505]
 [0.0053095  0.00252201 0.00287573 ... 0.00100686 0.00115124 0.00097592]
 [0.00302972 0.00141316 0.00088982 ... 0.00101887 0.00083386 0.00072289]
 ...
 [0.10734475 0.10479499 0.06177401 ... 0.3715765  0.47667837 0.31605816]
 [0.08034126 0.13803141 0.08462436 ... 0.46121562 0.28525645 0.25200412]
 [0.04653169 0.10003447 0.05524366 ... 0.45014438 0.44029945 0.515804  ]]",1.0,565.0,train,augmented
"[[0.0078118  0.00529512 0.00353403 ... 0.00259731 0.00279637 0.00207777]
 [0.00828321 0.00420373 0.00485119 ... 0.00272952 0.00308365 0.0026751 ]
 [0.0053477  0.00270302 0.00182613 ... 0.00287728 0.00241502 0.00217981]
 ...
 [0.10901101 0.10519923 0.06766213 ... 0.39972278 0.48525876 0.34628782]
 [0.08331323 0.13434795 0.08411622 ... 0.47790936 0.319324   0.3001328 ]
 [0.05175229 0.10406501 0.06151798 ... 0.47736427 0.45614278 0.52986354]]",1.0,565.0,train,augmented
"[[0.42352942 0.41960785 0.43137255 ... 0.05098039 0.0627451  0.0627451 ]
 [0.41960785 0.42352942 0.43137255 ... 0.0627451  0.09803922 0.11372549]
 [0.43921569 0.42352942 0.43137255 ... 0.09803922 0.11764706 0.11372549]
 ...
 [0.08235294 0.06666667 0.0627451  ... 0.16078432 0.13725491 0.10980392]
 [0.07843138 0.07843138 0.07450981 ... 0.15686275 0.15686275 0.14117648]
 [0.09411765 0.07843138 0.06666667 ... 0.1254902  0.15686275 0.18431373]]",1.0,1304.0,train,original
"[[0.53818536 0.54267639 0.55331695 ... 0.29260918 0.28376698 0.28326806]
 [0.55092871 0.55148244 0.53945136 ... 0.27261719 0.27261415 0.27787599]
 [0.55561554 0.53312242 0.54339272 ... 0.27676067 0.27403563 0.27479711]
 ...
 [0.1075781  0.09667972 0.0941828  ... 0.16885181 0.17433439 0.17478044]
 [0.11172329 0.08992945 0.09654493 ... 0.15129915 0.1801004  0.17130084]
 [0.11101286 0.10062695 0.1002631  ... 0.16118243 0.16928545 0.19424884]]",1.0,1304.0,train,reconstructed
"[[0.49213105 0.5138906  0.5091553  ... 0.7860347  0.8217274  0.8263714 ]
 [0.54675156 0.58925945 0.614413   ... 0.79868275 0.8076313  0.7733123 ]
 [0.5243325  0.49180686 0.50991976 ... 0.7114281  0.7763753  0.7390116 ]
 ...
 [0.04244038 0.05997003 0.05025971 ... 0.10994878 0.13329874 0.1373056 ]
 [0.05667213 0.032849   0.06254515 ... 0.08663746 0.10922419 0.08493745]
 [0.05592814 0.0539041  0.04424892 ... 0.10523904 0.10239605 0.13738899]]",1.0,1304.0,train,augmented
"[[0.04762705 0.03038261 0.02970308 ... 0.00039391 0.00054664 0.00045389]
 [0.04647773 0.03475789 0.03627394 ... 0.00058557 0.00061452 0.00059741]
 [0.02836543 0.01871466 0.01354011 ... 0.0004767  0.00041925 0.00030274]
 ...
 [0.15380752 0.12760375 0.07950275 ... 0.15525253 0.20507492 0.15380812]
 [0.12681746 0.16933356 0.11811467 ... 0.21451405 0.14184082 0.14064318]
 [0.06794871 0.12160266 0.06997468 ... 0.16356051 0.1846889  0.21513192]]",1.0,1304.0,train,augmented
"[[0.07704544 0.05376937 0.05441776 ... 0.00114961 0.00153622 0.00126515]
 [0.07488583 0.05961852 0.06223753 ... 0.00162988 0.00163669 0.00163327]
 [0.05173734 0.03716284 0.02860598 ... 0.00137735 0.00120787 0.000915  ]
 ...
 [0.1592011  0.13278215 0.09067071 ... 0.17205487 0.21157831 0.17302367]
 [0.13321796 0.17325409 0.12399968 ... 0.22029093 0.16300106 0.16690128]
 [0.07956345 0.13082543 0.07922891 ... 0.18034077 0.19481367 0.22061026]]",1.0,1304.0,train,augmented
"[[0.05882353 0.05098039 0.05098039 ... 0.4627451  0.47843137 0.49411765]
 [0.07058824 0.05098039 0.05490196 ... 0.47843137 0.4627451  0.46666667]
 [0.0627451  0.05490196 0.0627451  ... 0.50980395 0.49411765 0.49019608]
 ...
 [0.13725491 0.13725491 0.25490198 ... 0.03921569 0.12156863 0.23529412]
 [0.12941177 0.21568628 0.30588236 ... 0.06666667 0.07450981 0.18431373]
 [0.10588235 0.19215687 0.29019609 ... 0.08235294 0.09019608 0.14901961]]",5.0,823.0,train,original
"[[0.2134601  0.21438989 0.2121703  ... 0.59575415 0.5709368  0.57287747]
 [0.20102683 0.21572633 0.20251109 ... 0.60573465 0.60127038 0.60014009]
 [0.225337   0.19006562 0.2021241  ... 0.62303454 0.61699831 0.59509289]
 ...
 [0.10028479 0.1024948  0.08626396 ... 0.13866724 0.11619178 0.15226397]
 [0.10584278 0.10141233 0.08839764 ... 0.12777014 0.12925278 0.16090088]
 [0.11731799 0.09278072 0.09413329 ... 0.13648959 0.14602163 0.14302084]]",5.0,823.0,train,reconstructed
"[[0.2064857  0.21951579 0.28107572 ... 0.9128569  0.93241423 0.9204771 ]
 [0.24374396 0.27348176 0.27425125 ... 0.92689526 0.9252911  0.9270951 ]
 [0.21927454 0.21448897 0.23910867 ... 0.8713851  0.91917974 0.8966936 ]
 ...
 [0.0484871  0.06285979 0.04863977 ... 0.10638719 0.10300053 0.11988255]
 [0.05562542 0.04706738 0.0719323  ... 0.10295357 0.06504258 0.08662852]
 [0.05521942 0.06037841 0.04102029 ... 0.08348031 0.0758208  0.10952418]]",5.0,823.0,train,augmented
"[[0.01337159 0.00816975 0.00475253 ... 0.00374506 0.0033197  0.00318791]
 [0.01490409 0.00850024 0.00697365 ... 0.00521658 0.00444819 0.00401603]
 [0.00782512 0.00325712 0.00246691 ... 0.00506424 0.00491645 0.00267083]
 ...
 [0.16962828 0.16248298 0.08091752 ... 0.06989986 0.10670432 0.06122562]
 [0.1347758  0.12444718 0.11529971 ... 0.09116711 0.07629897 0.05199052]
 [0.09453516 0.13114795 0.10653273 ... 0.08033377 0.10372198 0.11812722]]",5.0,823.0,train,augmented
"[[0.02139569 0.01432702 0.00898057 ... 0.01069436 0.00912843 0.00882949]
 [0.02383984 0.0146482  0.01201275 ... 0.01406301 0.01178708 0.01099154]
 [0.01443796 0.0065443  0.00519969 ... 0.01366615 0.01382556 0.00794392]
 ...
 [0.1743244  0.16535752 0.08915601 ... 0.07778081 0.10982662 0.06910514]
 [0.14194037 0.12523182 0.1144667  ... 0.09495349 0.08812062 0.06428909]
 [0.10645754 0.13752082 0.11593957 ... 0.0892786  0.11079653 0.12178858]]",5.0,823.0,train,augmented
"[[0.0627451  0.05098039 0.0627451  ... 0.10980392 0.14901961 0.13333334]
 [0.03529412 0.05098039 0.07058824 ... 0.10588235 0.13333334 0.09411765]
 [0.09411765 0.1254902  0.09411765 ... 0.10588235 0.10980392 0.07058824]
 ...
 [0.51372552 0.50196081 0.49411765 ... 0.50588238 0.5411765  0.50980395]
 [0.51764709 0.51764709 0.50196081 ... 0.54509807 0.55686277 0.52549022]
 [0.50196081 0.50196081 0.49803922 ... 0.56470591 0.53725493 0.53725493]]",2.0,1268.0,train,original
"[[0.10261907 0.09972028 0.09221616 ... 0.15528379 0.16697906 0.17277159]
 [0.10611803 0.0982347  0.09458791 ... 0.14897844 0.16302958 0.1625533 ]
 [0.10676847 0.10609803 0.08813244 ... 0.16421443 0.1629452  0.16973518]
 ...
 [0.54277962 0.55915695 0.53666925 ... 0.62139827 0.61594158 0.60885477]
 [0.54132879 0.53128004 0.53603619 ... 0.61934602 0.61164272 0.59505057]
 [0.50713515 0.52589506 0.5461024  ... 0.60302627 0.6075303  0.60283405]]",2.0,1268.0,train,reconstructed
"[[0.13422243 0.10491423 0.11296695 ... 0.64972115 0.7094252  0.74561703]
 [0.1150704  0.17819473 0.15639976 ... 0.6982736  0.6832144  0.7141134 ]
 [0.11302566 0.14387912 0.1015173  ... 0.6278324  0.695414   0.6496821 ]
 ...
 [0.34341893 0.35526067 0.34241652 ... 0.43579194 0.45037827 0.422795  ]
 [0.3281834  0.2667762  0.37807968 ... 0.41205984 0.41999075 0.38637254]
 [0.29536214 0.36314145 0.31607237 ... 0.392877   0.36393952 0.41653654]]",2.0,1268.0,train,augmented
"[[5.6114118e-03 4.1085281e-03 2.3060082e-03 ... 1.8099927e-04
  1.8759734e-04 1.4295788e-04]
 [7.1749524e-03 3.5612499e-03 3.1281165e-03 ... 1.9925759e-04
  2.1114481e-04 1.6871790e-04]
 [3.5651117e-03 1.6028482e-03 1.2280588e-03 ... 1.4727130e-04
  1.3982368e-04 1.0114296e-04]
 ...
 [5.1325017e-01 5.8016783e-01 4.6143755e-01 ... 5.2948624e-01
  6.2397587e-01 4.4391966e-01]
 [5.0550950e-01 6.2080210e-01 5.6338602e-01 ... 6.0907394e-01
  3.5821602e-01 3.2173792e-01]
 [3.6303517e-01 4.7654954e-01 4.4565034e-01 ... 5.2822018e-01
  6.1587656e-01 5.8715701e-01]]",2.0,1268.0,train,augmented
"[[9.4756735e-03 7.2527900e-03 4.5181555e-03 ... 5.3070806e-04
  5.3402176e-04 4.2652205e-04]
 [1.1948909e-02 6.4951740e-03 5.6033270e-03 ... 5.5714947e-04
  5.9347082e-04 4.8658598e-04]
 [6.6835023e-03 3.3366072e-03 2.6561967e-03 ... 4.3749934e-04
  4.2054334e-04 3.0488727e-04]
 ...
 [5.2461791e-01 5.9380615e-01 4.9624613e-01 ... 5.5529231e-01
  6.2454683e-01 4.7230875e-01]
 [5.1676983e-01 6.2220877e-01 5.7990962e-01 ... 6.1750245e-01
  3.9378181e-01 3.6957645e-01]
 [3.9508399e-01 5.0526166e-01 4.7716507e-01 ... 5.5005926e-01
  6.2371159e-01 5.9556991e-01]]",2.0,1268.0,train,augmented
"[[0.48235294 0.49019608 0.47450981 ... 0.09019608 0.07058824 0.04705882]
 [0.49019608 0.50196081 0.47058824 ... 0.09803922 0.08235294 0.07843138]
 [0.51372552 0.53725493 0.49411765 ... 0.04313726 0.03529412 0.05490196]
 ...
 [0.69411767 0.63529414 0.62352943 ... 0.01960784 0.03137255 0.03921569]
 [0.68235296 0.64705884 0.63137257 ... 0.03137255 0.04705882 0.04705882]
 [0.68235296 0.66274512 0.61960787 ... 0.05098039 0.0627451  0.05098039]]",2.0,1460.0,train,original
"[[0.60080248 0.59675545 0.59579521 ... 0.09269261 0.09285796 0.08569472]
 [0.56780541 0.58360666 0.59561789 ... 0.08721771 0.08222733 0.08402534]
 [0.57630533 0.56208241 0.564044   ... 0.07860445 0.09547679 0.07762586]
 ...
 [0.57026219 0.54615426 0.5475862  ... 0.04376824 0.05591263 0.05055074]
 [0.56283474 0.55651689 0.57933813 ... 0.05452605 0.05314495 0.05028598]
 [0.56107056 0.55415976 0.57187593 ... 0.04670431 0.04810972 0.06429178]]",2.0,1460.0,train,reconstructed
"[[0.6038539  0.5440182  0.54133713 ... 0.6269965  0.6700015  0.5746964 ]
 [0.6274971  0.643781   0.6916035  ... 0.6140485  0.5797088  0.5671341 ]
 [0.6273857  0.54746985 0.53127    ... 0.4983975  0.5663804  0.52504474]
 ...
 [0.3136589  0.33789304 0.30766374 ... 0.03831978 0.04081447 0.03833664]
 [0.27649516 0.26391754 0.35973686 ... 0.0313472  0.0281769  0.02648135]
 [0.23105253 0.34071773 0.23105286 ... 0.0402349  0.02612642 0.05982214]]",2.0,1460.0,train,augmented
"[[5.16623780e-02 5.40685803e-02 4.73435447e-02 ... 9.56435688e-05
  1.22876649e-04 1.11212008e-04]
 [7.30723068e-02 5.78858480e-02 4.83272783e-02 ... 1.21768790e-04
  1.72784785e-04 1.48095394e-04]
 [4.32911217e-02 2.35640611e-02 1.96335427e-02 ... 8.76021877e-05
  9.68717868e-05 6.43447565e-05]
 ...
 [5.98625481e-01 6.29166603e-01 4.88886386e-01 ... 4.43313941e-02
  8.20798054e-02 5.24420142e-02]
 [6.41977668e-01 6.33477390e-01 6.31561160e-01 ... 1.05143644e-01
  4.36698459e-02 4.71056364e-02]
 [4.70122010e-01 6.08213127e-01 4.95097786e-01 ... 6.08747005e-02
  8.54207054e-02 8.34243596e-02]]",2.0,1460.0,train,augmented
"[[8.48131850e-02 9.28320587e-02 8.44937637e-02 ... 2.73599289e-04
  3.38193262e-04 3.07699927e-04]
 [1.15665473e-01 9.97925848e-02 8.49113390e-02 ... 3.34045704e-04
  4.51780448e-04 4.09268687e-04]
 [7.65764341e-02 4.66258898e-02 4.08567227e-02 ... 2.51364312e-04
  2.65909650e-04 1.86274599e-04]
 ...
 [6.02657020e-01 6.45518064e-01 5.20335376e-01 ... 4.78957556e-02
  7.82141611e-02 5.57577424e-02]
 [6.47980809e-01 6.42283857e-01 6.41089439e-01 ... 1.02551125e-01
  4.89840098e-02 5.13585843e-02]
 [5.13378024e-01 6.24082983e-01 5.29245734e-01 ... 6.42519742e-02
  8.32811445e-02 8.10251981e-02]]",2.0,1460.0,train,augmented
"[[0.34901962 0.34901962 0.35294119 ... 0.03921569 0.05490196 0.03529412]
 [0.34509805 0.35294119 0.35294119 ... 0.02352941 0.03137255 0.03137255]
 [0.34509805 0.34509805 0.34509805 ... 0.01960784 0.01960784 0.02745098]
 ...
 [0.3019608  0.30588236 0.30980393 ... 0.05098039 0.10980392 0.07058824]
 [0.30588236 0.30980393 0.30588236 ... 0.05490196 0.10980392 0.06666667]
 [0.29803923 0.3019608  0.3019608  ... 0.04705882 0.07843138 0.05098039]]",1.0,101.0,train,original
"[[0.31043175 0.29019558 0.28053501 ... 0.09745857 0.0904849  0.09335354]
 [0.29490501 0.2921662  0.27947262 ... 0.09632372 0.08297769 0.08981124]
 [0.30878666 0.30664319 0.2843188  ... 0.08752876 0.08746646 0.08430209]
 ...
 [0.33935636 0.33064038 0.33594096 ... 0.06909849 0.06455042 0.06593743]
 [0.33670232 0.3578898  0.33499905 ... 0.06832304 0.07175261 0.067736  ]
 [0.32977778 0.3502022  0.3397643  ... 0.06280547 0.06994504 0.07184015]]",1.0,101.0,train,reconstructed
"[[0.35395166 0.2788969  0.30505508 ... 0.6283859  0.72377753 0.6757267 ]
 [0.34073737 0.380607   0.4053728  ... 0.671819   0.66296035 0.6353352 ]
 [0.3225426  0.31887278 0.30043185 ... 0.54635125 0.61318684 0.59199196]
 ...
 [0.17761755 0.24075955 0.1817058  ... 0.06000068 0.05298882 0.05612881]
 [0.17715435 0.18963145 0.21843895 ... 0.04717316 0.04250433 0.04264131]
 [0.15531585 0.22396383 0.1386491  ... 0.04472073 0.0381746  0.07035518]]",1.0,101.0,train,augmented
"[[1.17995134e-02 9.87978186e-03 7.04836706e-03 ... 1.01612597e-04
  1.13481481e-04 1.08928594e-04]
 [1.58722568e-02 8.76848027e-03 8.86392035e-03 ... 1.26369574e-04
  1.56349415e-04 1.37131763e-04]
 [7.80673465e-03 4.34985338e-03 3.10194609e-03 ... 1.10952606e-04
  1.12273490e-04 6.67386048e-05]
 ...
 [4.24816996e-01 4.35956746e-01 3.27708781e-01 ... 5.32610752e-02
  9.41498876e-02 6.39653355e-02]
 [4.11276221e-01 4.10425991e-01 4.46832925e-01 ... 8.59528929e-02
  5.27859665e-02 4.25025672e-02]
 [2.95070946e-01 3.86186689e-01 3.46951574e-01 ... 7.50735477e-02
  1.00438543e-01 8.37977678e-02]]",1.0,101.0,train,augmented
"[[1.97128244e-02 1.76934749e-02 1.31323654e-02 ... 2.91811506e-04
  3.15402314e-04 3.01630324e-04]
 [2.63040103e-02 1.56557765e-02 1.56094404e-02 ... 3.42810235e-04
  4.16084542e-04 3.80461512e-04]
 [1.45792700e-02 8.83316994e-03 6.62056589e-03 ... 3.10974661e-04
  3.16298479e-04 1.96940746e-04]
 ...
 [4.30815041e-01 4.41915601e-01 3.56909424e-01 ... 5.78959882e-02
  9.50009376e-02 7.04444945e-02]
 [4.23910469e-01 4.16331857e-01 4.56951559e-01 ... 8.67440626e-02
  5.93832172e-02 4.97379936e-02]
 [3.21808308e-01 4.04868484e-01 3.72886032e-01 ... 8.21447819e-02
  1.01790726e-01 8.55742395e-02]]",1.0,101.0,train,augmented
"[[0.07843138 0.03137255 0.09019608 ... 0.44313726 0.51372552 0.45882353]
 [0.06666667 0.0627451  0.04705882 ... 0.42745098 0.44313726 0.47450981]
 [0.05098039 0.07058824 0.01568628 ... 0.55686277 0.49411765 0.47058824]
 ...
 [0.09019608 0.09019608 0.05098039 ... 0.50196081 0.60000002 0.51764709]
 [0.09019608 0.05882353 0.07450981 ... 0.50980395 0.59215689 0.57254905]
 [0.05098039 0.05098039 0.04705882 ... 0.50980395 0.53725493 0.56862748]]",4.0,827.0,train,original
"[[0.28676444 0.29310665 0.28995603 ... 0.45738134 0.47177678 0.46329889]
 [0.29471338 0.27889153 0.30062315 ... 0.47593579 0.45001099 0.47553852]
 [0.26855871 0.27278274 0.28946331 ... 0.4588713  0.45706111 0.47432294]
 ...
 [0.07382433 0.05748342 0.06683896 ... 0.57203817 0.59026355 0.58087957]
 [0.07591205 0.07056702 0.06539588 ... 0.58349979 0.59172279 0.59701222]
 [0.07316192 0.07553186 0.07097246 ... 0.59342051 0.57582313 0.58323568]]",4.0,827.0,train,reconstructed
"[[0.33140653 0.37679207 0.39574304 ... 0.8939275  0.9020667  0.91609   ]
 [0.3877778  0.41214326 0.43096146 ... 0.8988886  0.87649524 0.881405  ]
 [0.338528   0.38037094 0.35948014 ... 0.8596744  0.89371604 0.8628433 ]
 ...
 [0.05694035 0.0539606  0.06394953 ... 0.45236897 0.48812866 0.5539952 ]
 [0.06291699 0.04178073 0.08319582 ... 0.4534272  0.37130636 0.41382354]
 [0.07010314 0.05910992 0.06291822 ... 0.44297108 0.43116942 0.42558548]]",4.0,827.0,train,augmented
"[[0.01415462 0.00834716 0.00553835 ... 0.00221294 0.00321955 0.00194307]
 [0.0127507  0.0082897  0.00826793 ... 0.00313389 0.00381927 0.00299175]
 [0.00725848 0.00313409 0.00223066 ... 0.00280693 0.00220774 0.00184504]
 ...
 [0.08583146 0.08827611 0.03881326 ... 0.40642637 0.5341063  0.2877115 ]
 [0.06563547 0.1199621  0.06167551 ... 0.516531   0.31838697 0.277662  ]
 [0.03317006 0.0927623  0.03496766 ... 0.44341516 0.44884136 0.5334608 ]]",4.0,827.0,train,augmented
"[[0.02277629 0.01510861 0.0104683  ... 0.00636133 0.00873671 0.00547351]
 [0.02087062 0.01434918 0.01481075 ... 0.00857426 0.00991347 0.00797897]
 [0.01347613 0.00639479 0.00478889 ... 0.00778205 0.00622557 0.00550169]
 ...
 [0.08519746 0.08658261 0.04159307 ... 0.43618098 0.5407068  0.32012808]
 [0.06599825 0.11464227 0.06206426 ... 0.5300288  0.35992265 0.32581425]
 [0.03642794 0.09675138 0.03797612 ... 0.47295073 0.46521175 0.5437791 ]]",4.0,827.0,train,augmented
